salário (kR$);gênero
4.425365746;homem
7.602134952;homem
10.40366199;homem
7.203574192;mulher
4.88496663;mulher
7.938038667;homem
11.96254866;homem
8.519645661;mulher
4.343652251;mulher
11.93399296;homem
10.68698474;homem
5.889889009;mulher
4.633448275;mulher
7.315714946;homem
5.416496879;mulher
6.431491406;mulher
9.191996717;homem
13.38287071;homem
5.05784006;mulher
8.331627333;mulher
3.505372221;mulher
12.2099451;homem
5.233305887;mulher
7.054353134;homem
8.630020463;homem
9.880287063;homem
7.740841916;homem
3.864855019;mulher
6.520783488;homem
8.747406603;mulher
6.696985583;homem
6.17061778;homem
5.33204839;mulher
10.7150791;homem
6.62007469;mulher
7.315683997;homem
12.12356334;homem
3.647266147;mulher
6.916541096;homem
7.363488986;mulher
7.003300309;homem
7.756138485;homem
8.643225812;mulher
4.056461175;mulher
5.063644533;mulher
8.639890719;mulher
11.58595397;homem
5.864832592;mulher
7.785960993;homem
4.417517381;mulher
9.66094021;homem
9.990769466;homem
8.848891431;homem
7.059740329;homem
11.27323491;mulher
9.459443069;homem
8.735536854;homem
8.702803957;mulher
10.22258107;homem
6.117056588;homem
4.646976104;mulher
7.091568773;mulher
5.622503176;mulher
6.394375435;mulher
8.559102355;mulher
5.34795477;homem
6.284409641;homem
11.84904516;homem
9.246467693;homem
9.817324076;homem
8.833176159;homem
7.374494879;homem
8.920929423;homem
11.1761844;homem
9.723368252;homem
5.391908368;homem
5.360963443;mulher
4.157725179;mulher
4.692329639;mulher
9.890744314;homem
8.182620422;homem
11.57711622;homem
8.873003686;homem
9.657759641;homem
7.908564497;homem
12.87710837;homem
8.708956127;homem
11.12505178;mulher
11.60231305;homem
8.724434205;homem
5.535410661;mulher
11.66196685;homem
1.304236696;mulher
7.613853828;mulher
6.054559521;mulher
7.793014588;homem
7.744819882;homem
6.985983504;homem
3.833429162;mulher
9.739452575;mulher
7.267088079;homem
7.070856106;mulher
7.620103653;mulher
8.933231243;homem
5.203487035;homem
4.278214648;mulher
8.046186804;homem
8.657670966;homem
5.19447197;mulher
5.876935854;homem
8.977867372;homem
7.16154764;homem
8.804658389;mulher
8.847520743;mulher
6.751043426;homem
9.886653786;homem
9.359411522;homem
11.12004765;homem
8.174176829;homem
7.015694016;mulher
6.133510659;homem
7.724280463;homem
9.383831699;mulher
4.621588041;mulher
5.473209726;mulher
6.935192144;mulher
9.328974527;homem
6.542051085;homem
7.978844224;homem
5.174837398;mulher
7.188406846;mulher
7.773364299;homem
5.257382959;mulher
4.663023081;mulher
9.314118209;mulher
9.298887427;homem
7.654040707;mulher
8.926834028;homem
9.850282781;homem
2.556677363;mulher
7.15713153;mulher
8.517800779;homem
7.731012216;homem
8.298616395;homem
5.968077445;mulher
9.03188853;mulher
5.134018375;mulher
8.926831614;homem
10.11592296;homem
5.399334006;mulher
7.160573548;mulher
8.073227691;homem
7.370994074;mulher
5.897540667;mulher
3.203961529;mulher
8.45067893;mulher
1.453259273;mulher
13.79979109;homem
5.880845602;homem
8.942749951;homem
8.3196785;homem
6.346748404;mulher
3.060244451;mulher
6.196566968;mulher
11.36789999;mulher
6.99730222;mulher
5.088937776;homem
9.226476484;homem
7.805158315;homem
7.333140163;mulher
7.603097575;homem
6.744980923;mulher
9.551503595;homem
8.962944415;homem
4.838977199;mulher
5.862157017;homem
7.237133038;homem
5.591126956;homem
11.58746878;homem
6.774539209;mulher
8.461852868;homem
11.07765113;homem
9.651765875;mulher
3.050241941;mulher
7.52025667;mulher
5.81770503;mulher
6.76994898;homem
1.554488787;mulher
7.969222852;homem
9.305936808;homem
11.29124881;homem
11.57746113;homem
7.54668786;mulher
11.59291305;homem
5.137335034;mulher
8.307829192;homem
7.855781329;mulher
3.198727925;mulher
8.352238466;homem
8.448080112;homem
11.12743146;homem
5.072404899;mulher
6.884293041;mulher
5.744376953;mulher
8.033925166;homem
6.439954316;mulher
2.130309635;mulher
9.595913027;mulher
3.114722309;mulher
7.894331246;mulher
6.425191491;mulher
9.654938871;homem
8.543225971;homem
6.920683956;mulher
7.837130366;homem
5.695986988;homem
9.481231509;homem
9.300147035;homem
11.18938173;homem
11.92240829;homem
10.14853666;homem
8.47449139;mulher
10.74443761;homem
9.256277032;homem
5.873824693;mulher
5.559551122;mulher
6.280276652;mulher
6.775330571;homem
7.750504359;homem
5.42934012;mulher
8.032385422;homem
4.370136833;mulher
4.953630268;mulher
11.06045574;homem
4.23496964;mulher
4.489959566;mulher
7.426080032;mulher
8.812251271;mulher
7.281221838;homem
10.01746174;homem
8.136657963;homem
3.627082931;mulher
5.96540249;mulher
5.362259791;mulher
4.832862306;mulher
8.372746117;mulher
13.3499708;homem
11.00695787;homem
10.02801617;mulher
6.651466748;homem
7.402564879;mulher
6.238454332;mulher
5.795896762;mulher
7.456118995;mulher
8.339762811;homem
8.008333326;homem
7.696899575;mulher
6.572393636;homem
13.00369481;homem
5.902517583;mulher
9.845978245;homem
10.99792107;homem
3.648578176;mulher
3.949278848;mulher
8.171392854;homem
9.881363448;homem
1.80130265;mulher
9.646945484;homem
6.241123919;mulher
7.378272929;mulher
6.510190072;mulher
6.625772539;homem
5.313436139;mulher
7.891990149;homem
6.681116708;mulher
4.444033012;mulher
8.830547916;mulher
6.145793587;mulher
11.57745676;homem
8.808150746;homem
5.644772546;homem
9.104772481;homem
5.349861154;mulher
8.998482845;homem
7.828123566;mulher
4.306785387;mulher
7.454426667;homem
8.067137837;homem
3.988869789;mulher
11.66223263;homem
7.099757303;mulher
3.124405895;mulher
8.88930327;mulher
5.272982416;homem
7.698237057;mulher
8.787189073;homem
8.134280628;mulher
14.7538543;homem
9.028564528;homem
7.608242538;mulher
8.799266735;homem
7.937730127;homem
3.096348274;mulher
9.140405895;homem
3.312982346;mulher
7.11857841;mulher
8.945310398;homem
6.742455337;mulher
4.791516678;mulher
7.743057636;homem
8.041187819;mulher
11.87667284;homem
10.28708505;homem
2.664079496;mulher
8.677844715;homem
10.37912123;mulher
8.698008833;homem
10.8714625;homem
11.23732755;homem
9.85787061;homem
9.170411024;mulher
3.346890426;mulher
3.541084481;mulher
4.686343669;mulher
3.530874063;mulher
6.547153062;homem
10.1577251;homem
6.878021765;mulher
7.630832375;mulher
10.10465211;mulher
4.342299433;mulher
4.281944832;mulher
10.2684436;homem
3.886368902;homem
6.853945499;homem
9.488229967;homem
5.01209569;mulher
7.538513944;mulher
4.702195166;mulher
8.662002641;homem
5.658788273;mulher
9.541069265;homem
9.057508694;homem
7.461258529;mulher
8.570151514;homem
5.727922316;mulher
6.650046391;mulher
8.338679007;homem
8.047770832;homem
7.781596385;homem
9.42707778;homem
6.199761251;mulher
7.805583489;mulher
8.808422824;homem
7.518549986;homem
10.64379923;homem
7.634187759;homem
5.434579406;mulher
7.421095536;homem
7.422130026;mulher
11.24696006;mulher
6.375020861;mulher
10.70322555;homem
4.360776694;mulher
8.484281406;homem
14.82097984;homem
8.962603769;mulher
3.396964854;mulher
5.318434764;mulher
7.758891644;homem
10.11994591;homem
5.740428384;mulher
7.215751953;mulher
8.213641819;homem
4.942696467;mulher
12.5988554;homem
8.850089442;mulher
6.403439415;homem
3.729177779;homem
4.14713156;mulher
5.306216434;mulher
8.713122537;homem
7.182128276;mulher
5.046936846;homem
3.87877894;mulher
9.326607184;homem
8.004343355;homem
10.56197299;homem
11.72528268;homem
3.864844226;mulher
5.914739661;homem
7.484908794;mulher
6.599778071;mulher
3.091307046;mulher
9.483763498;mulher
10.06062334;homem
7.606793318;homem
9.808853658;mulher
5.645477072;mulher
6.548439186;homem
9.385982904;homem
12.462376;homem
2.406036605;mulher
8.593529533;mulher
9.512171788;homem
8.260739975;homem
9.159374582;homem
6.473031324;mulher
4.729554855;mulher
5.182786201;mulher
6.396870954;mulher
9.693531079;homem
9.079528399;homem
5.627620476;mulher
11.99819474;homem
6.674750509;mulher
6.009819284;mulher
12.02210025;homem
7.49628898;homem
8.919450801;homem
4.440534819;mulher
9.438157606;homem
6.943771004;mulher
7.551918847;mulher
9.217981545;homem
8.688406911;homem
6.040091149;homem
6.823514836;homem
6.938342943;homem
7.747283552;mulher
6.896668282;mulher
6.351292814;homem
9.523015687;mulher
5.403895891;homem
7.62067595;mulher
6.418896737;mulher
7.518657962;homem
7.26161012;homem
7.24847904;homem
1.96179539;mulher
6.967514572;homem
8.935684573;homem
8.963569209;homem
8.592977201;homem
12.44136974;homem
7.128068961;mulher
2.804899492;mulher
7.828337267;mulher
5.606538645;mulher
12.44923633;homem
2.59574395;mulher
5.328692168;mulher
6.646838724;mulher
6.62768489;mulher
4.913170487;mulher
10.61595607;homem
6.395960672;mulher
1.6238148;mulher
10.96602591;homem
10.94169285;homem
11.49414918;homem
10.03779696;homem
8.535006067;homem
9.4251737;homem
10.61003;homem
1.761403222;mulher
7.606608717;homem
9.553917389;homem
13.7285587;homem
9.555269662;homem
8.31917568;mulher
7.13488784;mulher
6.27842011;mulher
4.454310192;mulher
6.725017201;homem
7.469848115;homem
6.136380898;mulher
7.237455348;mulher
10.77122406;mulher
9.536964933;homem
8.326066512;homem
7.420542352;mulher
9.70549637;homem
6.411343343;mulher
8.507802158;homem
3.317692513;mulher
3.360965627;mulher
9.106058708;mulher
6.127914681;mulher
6.679258823;homem
8.727019873;mulher
5.248135029;mulher
9.898829946;homem
6.876097917;homem
14.2016137;homem
2.628475842;mulher
3.510440726;mulher
2.939202853;mulher
7.253745728;mulher
7.330372899;homem
6.612842422;mulher
4.133603123;mulher
8.523201681;homem
8.882551952;homem
8.400991445;mulher
8.551011457;homem
6.494115327;homem
5.698809821;mulher
11.50918382;homem
9.895241068;homem
9.741470506;homem
6.993330303;mulher
7.418322022;homem
10.61913192;homem
5.298911483;mulher
2.50225825;mulher
7.239771311;homem
3.721022033;mulher
9.545066608;homem
8.942277057;homem
1.608627302;mulher
7.738131397;mulher
10.83428224;homem
8.076365342;mulher
8.056515603;mulher
6.290854155;homem
6.384827451;homem
8.827310153;mulher
7.41348054;homem
5.674722038;mulher
8.197126384;homem
8.069750156;mulher
3.800658494;mulher
6.670652558;homem
3.781935129;mulher
4.589016127;mulher
11.50032953;homem
5.647492676;mulher
11.70517775;homem
7.337966951;mulher
8.737925299;mulher
5.339672581;homem
6.235727654;mulher
9.693735773;homem
5.811695061;mulher
11.41030819;homem
9.603399251;homem
10.90484415;homem
4.940061874;mulher
4.892592312;mulher
3.769060591;mulher
9.305527394;homem
3.97908153;mulher
9.55510987;homem
5.190262813;mulher
5.967858913;homem
8.987109108;homem
5.773304839;mulher
10.43656112;homem
8.918058823;homem
6.071423458;mulher
8.231390217;mulher
5.092645772;mulher
7.453922554;mulher
10.72120165;homem
10.21517616;homem
7.283202065;mulher
9.915643072;homem
5.22453161;mulher
8.982934405;homem
8.502520427;homem
6.661948991;homem
8.738578457;homem
7.61106133;homem
7.319678598;homem
2.702417896;mulher
4.249078141;mulher
8.260558438;mulher
9.328801031;homem
11.66153316;homem
6.631605014;homem
2.550685602;mulher
9.687250458;homem
10.03508462;homem
6.681752105;mulher
8.316479975;mulher
6.208540268;mulher
7.608912799;homem
11.93660403;homem
5.137845645;mulher
8.483188135;homem
4.039225144;mulher
8.282458659;homem
10.68675237;homem
5.181215094;mulher
8.427857247;mulher
10.00799678;mulher
3.865403689;mulher
4.447285985;homem
8.777877495;homem
8.961502605;homem
13.14218658;homem
10.72244895;homem
5.494337933;mulher
6.524948379;mulher
10.05275577;homem
9.381210597;homem
8.194722435;homem
2.317353551;mulher
9.484604978;homem
6.372655129;mulher
6.002410091;homem
7.415014814;homem
9.555528901;homem
5.077586598;homem
5.311512494;mulher
12.51763053;homem
4.851654839;mulher
9.110308377;mulher
3.466913804;mulher
6.337012082;homem
4.373642955;mulher
4.766495838;mulher
5.48429188;mulher
6.584108659;mulher
8.746235914;homem
10.85172653;homem
6.337518558;mulher
9.373963588;mulher
11.1882714;homem
0.8386757;mulher
5.150225963;mulher
4.869969327;mulher
5.712290197;mulher
5.803687564;mulher
6.760638566;mulher
4.320531488;mulher
7.538222819;homem
9.911737265;homem
7.371833213;mulher
10.87704257;homem
9.496853899;mulher
10.70295182;homem
8.896933395;homem
5.660408762;mulher
9.393166965;homem
8.808336519;mulher
4.888313878;mulher
1.960824584;mulher
11.31680896;homem
7.259916497;homem
7.121355266;mulher
9.878435145;homem
8.67672943;homem
8.754733783;homem
6.319709014;mulher
5.986442178;mulher
8.523207644;homem
6.612471333;mulher
4.151398245;mulher
9.900443817;homem
7.233537665;mulher
7.734840972;homem
6.802858716;mulher
9.703782256;homem
5.705515394;mulher
9.757804708;homem
4.416013157;mulher
2.545858351;mulher
10.03065966;homem
10.75802337;homem
7.102959821;mulher
8.352761628;homem
8.247424471;mulher
10.34228253;mulher
5.494069364;mulher
5.788784277;homem
7.088611015;mulher
12.46393392;homem
6.227035337;mulher
7.763513678;mulher
8.707724335;homem
3.385283496;mulher
5.892527704;mulher
9.144803422;homem
4.962987197;mulher
5.844124271;mulher
4.565715477;mulher
4.437930488;mulher
3.2272739;mulher
7.199637125;homem
9.62052578;homem
12.46951831;homem
4.815384652;mulher
4.934022805;mulher
6.425106996;mulher
7.765427109;mulher
6.946157339;mulher
9.267400449;homem
5.586534456;mulher
9.057604205;homem
10.04628003;homem
7.788416255;mulher
5.037070464;mulher
5.763880668;mulher
7.678047633;homem
6.470405407;mulher
7.93989669;mulher
7.684978278;homem
8.816593158;homem
5.353630956;mulher
10.08485303;homem
5.10829502;homem
8.086480258;homem
11.46574675;homem
10.31401069;homem
5.003474113;homem
8.901156762;homem
6.454646488;mulher
10.1726999;homem
11.38547467;homem
5.700103647;mulher
9.437530505;homem
5.012465102;mulher
7.261425784;mulher
6.929033547;homem
8.535486869;mulher
3.956341991;mulher
7.767020919;mulher
9.01339727;homem
10.11612537;homem
4.677567455;mulher
3.640475809;mulher
10.55705397;homem
5.202921712;homem
10.08602033;homem
5.577625892;mulher
5.207126298;mulher
7.646668267;mulher
10.39832285;homem
15.47220522;homem
7.686522885;mulher
10.38779727;homem
5.49869878;mulher
8.400625715;mulher
6.269972468;mulher
10.08159177;homem
6.842288512;homem
9.673317825;homem
9.851866683;homem
12.06955456;homem
9.152144229;mulher
5.918556812;mulher
7.345045631;mulher
6.955038214;homem
4.63457974;homem
7.669929759;homem
4.203363106;homem
6.821842008;homem
10.76974659;homem
9.160575854;homem
8.156123828;mulher
3.213401243;mulher
4.765979329;mulher
8.42658811;homem
3.374475419;homem
12.67504827;homem
5.500649454;mulher
4.609006314;homem
10.84859793;homem
9.207382111;homem
9.304639594;mulher
8.881053215;homem
7.038340571;homem
5.455004773;mulher
8.567212776;homem
9.162762545;homem
11.04975219;homem
8.89859847;homem
9.185456974;homem
7.106761231;mulher
3.07973175;mulher
6.772645539;homem
6.48983734;mulher
5.154357586;mulher
5.234055264;mulher
5.49769357;mulher
9.887785612;homem
8.737955088;mulher
8.800999329;homem
6.778495508;mulher
3.673267098;mulher
5.274890038;mulher
8.554368428;mulher
5.017621805;mulher
9.52456422;homem
7.406665336;homem
7.871421401;homem
3.08109669;mulher
4.176832804;mulher
5.920457551;mulher
8.056294372;homem
10.80612041;homem
10.52641355;homem
6.909895607;mulher
5.687410259;homem
7.513546067;mulher
2.059041193;mulher
6.1500293;mulher
8.933723039;mulher
13.40916918;homem
7.262409195;homem
4.897335094;mulher
6.607580076;homem
5.869502186;mulher
8.756175057;homem
13.63280324;homem
7.356919717;mulher
10.2829362;mulher
9.108154002;mulher
11.86414268;homem
12.62340477;homem
5.560099331;mulher
10.39097859;homem
10.03754826;homem
9.705037025;homem
11.03714531;homem
11.35390102;homem
8.005515502;mulher
7.895729356;homem
4.591379279;mulher
5.224837401;mulher
8.40619241;homem
10.74442295;homem
1.168496831;mulher
5.459613022;mulher
6.536747116;mulher
7.185505437;mulher
5.472670083;mulher
7.828939033;mulher
6.410927389;homem
6.233957759;mulher
8.745763937;homem
11.34499639;mulher
5.555196062;mulher
5.314159943;mulher
5.520160261;homem
4.246132873;mulher
6.078404104;mulher
6.36691536;mulher
5.899985576;mulher
11.41905687;homem
8.817823763;homem
10.56555452;homem
8.605722514;homem
7.282395081;homem
10.27546807;homem
4.851909318;mulher
10.57111795;homem
8.229031382;homem
7.915192132;homem
6.079905906;homem
9.303164067;homem
6.452339732;mulher
5.406603973;mulher
10.60890866;homem
6.987039556;mulher
5.632139866;mulher
9.314277447;homem
4.053879942;mulher
7.871544224;mulher
3.55755884;mulher
5.880356116;mulher
6.020990694;mulher
7.381712734;mulher
6.12355091;mulher
5.583266902;mulher
12.5980498;homem
9.225971333;homem
12.84920011;homem
6.990974826;mulher
8.964128217;homem
11.42196664;homem
10.05565266;homem
10.14641852;homem
5.91339873;homem
5.583916875;mulher
4.794491286;mulher
7.539699422;mulher
8.685363249;homem
9.178813884;homem
11.74984287;homem
7.265760987;mulher
9.244705531;homem
1.661277758;mulher
8.008426218;homem
6.086112844;homem
7.607165468;homem
4.651194076;mulher
11.66412433;homem
4.298100813;mulher
10.51236369;homem
10.98347821;homem
8.27147447;homem
8.619394605;mulher
12.36986661;homem
9.288267957;homem
7.261514894;mulher
8.738219957;mulher
3.710726538;mulher
6.063926292;mulher
8.807679304;homem
9.436530396;homem
5.815221247;mulher
10.81733047;homem
10.7630652;homem
6.687595296;homem
8.038315392;mulher
7.098609253;homem
6.891126111;mulher
9.322185617;mulher
9.260171698;homem
8.809722447;mulher
6.240165333;homem
11.02264975;homem
6.298738983;homem
8.601355181;mulher
5.947778645;mulher
9.654639804;homem
6.834954111;mulher
9.236418744;homem
8.412888442;mulher
3.041636799;mulher
8.371745725;homem
6.67770385;homem
6.124784304;homem
7.017173621;homem
5.138319631;homem
9.857256406;homem
7.151919176;mulher
11.0020871;homem
12.60700303;homem
6.965664919;homem
5.492681556;mulher
5.023991892;mulher
7.894315067;homem
6.704879807;homem
5.469921502;homem
5.76750459;mulher
8.248204831;homem
11.30652305;homem
7.216643428;homem
10.14309199;homem
3.272030191;mulher
7.741892616;homem
8.426098598;mulher
8.390770002;homem
5.968962301;mulher
2.345264055;mulher
7.708231005;homem
9.235803493;homem
9.77792155;homem
7.700473816;homem
8.63165303;mulher
10.22178095;homem
5.254361643;mulher
11.32355636;mulher
5.356932253;mulher
8.309587321;homem
10.68434191;homem
6.713505328;mulher
5.829021894;mulher
13.1632472;homem
