,Partícula,Sensor
8980,ausente,detectou
8981,ausente,nao detectou
8982,ausente,nao detectou
8983,presente,nao detectou
8984,presente,nao detectou
8985,ausente,nao detectou
8986,presente,detectou
8987,ausente,detectou
8988,ausente,nao detectou
8989,ausente,nao detectou
8990,presente,detectou
8991,ausente,nao detectou
8992,ausente,detectou
8993,ausente,nao detectou
8994,ausente,nao detectou
8995,ausente,nao detectou
8996,presente,detectou
8997,ausente,nao detectou
8998,ausente,nao detectou
8999,ausente,nao detectou
9000,ausente,detectou
9001,ausente,nao detectou
9002,ausente,nao detectou
9003,ausente,nao detectou
9004,ausente,nao detectou
9005,ausente,nao detectou
9006,ausente,nao detectou
9007,ausente,detectou
9008,ausente,nao detectou
9009,ausente,nao detectou
9010,ausente,nao detectou
9011,ausente,nao detectou
9012,ausente,detectou
9013,ausente,nao detectou
9014,ausente,detectou
9015,ausente,nao detectou
9016,ausente,nao detectou
9017,presente,detectou
9018,ausente,nao detectou
9019,ausente,nao detectou
9020,ausente,detectou
9021,ausente,nao detectou
9022,ausente,nao detectou
9023,ausente,nao detectou
9024,ausente,nao detectou
9025,ausente,nao detectou
9026,presente,detectou
9027,ausente,nao detectou
9028,ausente,detectou
9029,presente,detectou
9030,ausente,nao detectou
9031,ausente,nao detectou
9032,ausente,nao detectou
9033,presente,detectou
9034,presente,detectou
9035,ausente,nao detectou
9036,ausente,detectou
9037,presente,detectou
9038,ausente,nao detectou
9039,ausente,detectou
9040,ausente,detectou
9041,ausente,nao detectou
9042,ausente,detectou
9043,ausente,nao detectou
9044,presente,detectou
9045,presente,detectou
9046,ausente,nao detectou
9047,ausente,nao detectou
9048,ausente,nao detectou
9049,ausente,detectou
9050,presente,detectou
9051,ausente,nao detectou
9052,presente,detectou
9053,ausente,nao detectou
9054,ausente,detectou
9055,ausente,nao detectou
9056,ausente,nao detectou
9057,ausente,nao detectou
9058,ausente,nao detectou
9059,ausente,nao detectou
9060,ausente,detectou
9061,ausente,nao detectou
9062,ausente,nao detectou
9063,ausente,detectou
9064,ausente,detectou
9065,ausente,nao detectou
9066,ausente,nao detectou
9067,presente,nao detectou
9068,ausente,nao detectou
9069,ausente,nao detectou
9070,presente,detectou
9071,ausente,nao detectou
9072,ausente,nao detectou
9073,ausente,nao detectou
9074,ausente,nao detectou
9075,ausente,detectou
9076,ausente,nao detectou
9077,ausente,nao detectou
9078,ausente,nao detectou
9079,ausente,nao detectou
9080,presente,detectou
9081,ausente,nao detectou
9082,ausente,nao detectou
9083,presente,nao detectou
9084,ausente,nao detectou
9085,ausente,nao detectou
9086,ausente,nao detectou
9087,ausente,nao detectou
9088,presente,detectou
9089,ausente,detectou
9090,ausente,detectou
9091,ausente,nao detectou
9092,ausente,nao detectou
9093,ausente,nao detectou
9094,ausente,nao detectou
9095,ausente,nao detectou
9096,ausente,nao detectou
9097,ausente,nao detectou
9098,ausente,nao detectou
9099,presente,detectou
9100,ausente,detectou
9101,ausente,nao detectou
9102,ausente,nao detectou
9103,ausente,nao detectou
9104,ausente,nao detectou
9105,ausente,nao detectou
9106,ausente,nao detectou
9107,ausente,nao detectou
9108,ausente,detectou
9109,ausente,nao detectou
9110,ausente,nao detectou
9111,ausente,nao detectou
9112,ausente,nao detectou
9113,ausente,detectou
9114,ausente,nao detectou
9115,ausente,nao detectou
9116,ausente,nao detectou
9117,presente,nao detectou
9118,ausente,nao detectou
9119,ausente,nao detectou
9120,presente,detectou
9121,ausente,nao detectou
9122,ausente,nao detectou
9123,ausente,nao detectou
9124,ausente,nao detectou
9125,ausente,nao detectou
9126,presente,nao detectou
9127,presente,detectou
9128,presente,detectou
9129,ausente,nao detectou
9130,ausente,nao detectou
9131,ausente,nao detectou
9132,presente,nao detectou
9133,ausente,nao detectou
9134,ausente,nao detectou
9135,presente,nao detectou
9136,ausente,detectou
9137,presente,detectou
9138,presente,detectou
9139,ausente,nao detectou
9140,presente,detectou
9141,ausente,nao detectou
9142,presente,detectou
9143,presente,detectou
9144,ausente,nao detectou
9145,ausente,nao detectou
9146,ausente,nao detectou
9147,ausente,nao detectou
9148,presente,detectou
9149,ausente,nao detectou
9150,ausente,nao detectou
9151,ausente,nao detectou
9152,ausente,detectou
9153,ausente,nao detectou
9154,presente,detectou
9155,presente,detectou
9156,presente,detectou
9157,ausente,nao detectou
9158,presente,detectou
9159,ausente,nao detectou
9160,presente,detectou
9161,ausente,nao detectou
9162,ausente,nao detectou
9163,presente,nao detectou
9164,ausente,nao detectou
9165,ausente,nao detectou
9166,ausente,nao detectou
9167,ausente,nao detectou
9168,presente,detectou
9169,ausente,nao detectou
9170,ausente,nao detectou
9171,ausente,nao detectou
9172,ausente,nao detectou
9173,presente,nao detectou
9174,presente,nao detectou
9175,ausente,nao detectou
9176,presente,detectou
9177,ausente,nao detectou
9178,ausente,nao detectou
9179,ausente,detectou
9180,ausente,nao detectou
9181,ausente,nao detectou
9182,ausente,nao detectou
9183,ausente,nao detectou
9184,ausente,nao detectou
9185,ausente,nao detectou
9186,ausente,nao detectou
9187,ausente,nao detectou
9188,ausente,nao detectou
9189,presente,detectou
9190,presente,detectou
9191,ausente,nao detectou
9192,ausente,nao detectou
9193,ausente,nao detectou
9194,presente,detectou
9195,ausente,nao detectou
9196,ausente,nao detectou
9197,ausente,detectou
9198,ausente,nao detectou
9199,ausente,nao detectou
9200,ausente,nao detectou
9201,ausente,nao detectou
9202,ausente,nao detectou
9203,ausente,nao detectou
9204,ausente,nao detectou
9205,presente,nao detectou
9206,presente,nao detectou
9207,ausente,nao detectou
9208,ausente,nao detectou
9209,presente,nao detectou
9210,presente,detectou
9211,ausente,nao detectou
9212,ausente,nao detectou
9213,ausente,nao detectou
9214,ausente,nao detectou
9215,presente,detectou
9216,ausente,nao detectou
9217,ausente,nao detectou
9218,ausente,nao detectou
9219,ausente,nao detectou
9220,ausente,detectou
9221,presente,nao detectou
9222,ausente,nao detectou
9223,ausente,nao detectou
9224,ausente,nao detectou
9225,presente,detectou
9226,presente,detectou
9227,ausente,nao detectou
9228,ausente,detectou
9229,ausente,nao detectou
9230,presente,nao detectou
9231,ausente,detectou
9232,ausente,nao detectou
9233,ausente,nao detectou
9234,ausente,nao detectou
9235,ausente,nao detectou
9236,ausente,nao detectou
9237,ausente,detectou
9238,ausente,nao detectou
9239,presente,detectou
9240,presente,nao detectou
9241,ausente,nao detectou
9242,ausente,nao detectou
9243,ausente,nao detectou
9244,presente,nao detectou
9245,ausente,nao detectou
9246,presente,detectou
9247,presente,detectou
9248,ausente,nao detectou
9249,ausente,nao detectou
9250,ausente,nao detectou
9251,ausente,nao detectou
9252,ausente,detectou
9253,ausente,nao detectou
9254,ausente,detectou
9255,presente,nao detectou
9256,ausente,nao detectou
9257,presente,nao detectou
9258,presente,detectou
9259,presente,nao detectou
9260,ausente,detectou
9261,ausente,nao detectou
9262,presente,nao detectou
9263,ausente,nao detectou
9264,ausente,nao detectou
9265,ausente,nao detectou
9266,presente,detectou
9267,ausente,nao detectou
9268,presente,nao detectou
9269,ausente,nao detectou
9270,ausente,nao detectou
9271,ausente,nao detectou
9272,ausente,nao detectou
9273,presente,detectou
9274,ausente,nao detectou
9275,ausente,nao detectou
9276,presente,detectou
9277,ausente,nao detectou
9278,presente,nao detectou
9279,ausente,nao detectou
9280,ausente,nao detectou
9281,ausente,nao detectou
9282,ausente,detectou
9283,ausente,nao detectou
9284,ausente,nao detectou
9285,presente,nao detectou
9286,ausente,nao detectou
9287,ausente,nao detectou
9288,ausente,nao detectou
9289,presente,nao detectou
9290,ausente,nao detectou
9291,ausente,nao detectou
9292,ausente,nao detectou
9293,presente,detectou
9294,ausente,nao detectou
9295,ausente,nao detectou
9296,ausente,nao detectou
9297,ausente,nao detectou
9298,presente,detectou
9299,ausente,nao detectou
9300,ausente,nao detectou
9301,ausente,nao detectou
9302,ausente,nao detectou
9303,ausente,nao detectou
9304,ausente,nao detectou
9305,ausente,nao detectou
9306,ausente,nao detectou
9307,ausente,detectou
9308,ausente,nao detectou
9309,ausente,nao detectou
9310,ausente,nao detectou
9311,ausente,nao detectou
9312,ausente,nao detectou
9313,ausente,nao detectou
9314,ausente,nao detectou
9315,presente,detectou
9316,ausente,nao detectou
9317,presente,nao detectou
9318,ausente,nao detectou
9319,ausente,nao detectou
9320,ausente,nao detectou
9321,ausente,nao detectou
9322,presente,detectou
9323,ausente,nao detectou
9324,ausente,nao detectou
9325,ausente,nao detectou
9326,ausente,nao detectou
9327,ausente,nao detectou
9328,ausente,nao detectou
9329,presente,detectou
9330,ausente,nao detectou
9331,presente,nao detectou
9332,presente,detectou
9333,ausente,nao detectou
9334,ausente,nao detectou
9335,ausente,nao detectou
9336,ausente,nao detectou
9337,presente,nao detectou
9338,ausente,nao detectou
9339,ausente,nao detectou
9340,ausente,nao detectou
9341,ausente,detectou
9342,ausente,nao detectou
9343,ausente,nao detectou
9344,ausente,nao detectou
9345,ausente,nao detectou
9346,presente,detectou
9347,ausente,nao detectou
9348,ausente,nao detectou
9349,ausente,nao detectou
9350,ausente,detectou
9351,ausente,nao detectou
9352,presente,nao detectou
9353,ausente,nao detectou
9354,ausente,nao detectou
9355,ausente,nao detectou
9356,ausente,nao detectou
9357,ausente,nao detectou
9358,ausente,nao detectou
9359,presente,nao detectou
9360,presente,detectou
9361,ausente,nao detectou
9362,ausente,nao detectou
9363,presente,detectou
9364,presente,detectou
9365,presente,nao detectou
9366,ausente,nao detectou
9367,ausente,detectou
9368,ausente,nao detectou
9369,ausente,nao detectou
9370,ausente,nao detectou
9371,ausente,nao detectou
9372,ausente,nao detectou
9373,ausente,nao detectou
9374,ausente,nao detectou
9375,presente,nao detectou
9376,ausente,nao detectou
9377,ausente,nao detectou
9378,ausente,nao detectou
9379,ausente,detectou
9380,ausente,nao detectou
9381,ausente,nao detectou
9382,ausente,detectou
9383,ausente,nao detectou
9384,ausente,nao detectou
9385,ausente,nao detectou
9386,ausente,nao detectou
9387,ausente,nao detectou
9388,ausente,nao detectou
9389,ausente,nao detectou
9390,ausente,nao detectou
9391,ausente,detectou
9392,ausente,detectou
9393,ausente,nao detectou
9394,ausente,detectou
9395,presente,detectou
9396,ausente,nao detectou
9397,ausente,nao detectou
9398,ausente,nao detectou
9399,ausente,nao detectou
9400,ausente,nao detectou
9401,ausente,nao detectou
9402,presente,detectou
9403,ausente,nao detectou
9404,presente,nao detectou
9405,ausente,nao detectou
9406,presente,nao detectou
9407,ausente,nao detectou
9408,ausente,nao detectou
9409,ausente,nao detectou
9410,ausente,nao detectou
9411,presente,nao detectou
9412,ausente,nao detectou
9413,ausente,nao detectou
9414,presente,nao detectou
9415,ausente,nao detectou
9416,ausente,nao detectou
9417,ausente,nao detectou
9418,ausente,nao detectou
9419,ausente,nao detectou
9420,ausente,nao detectou
9421,ausente,nao detectou
9422,ausente,nao detectou
9423,ausente,nao detectou
9424,ausente,detectou
9425,ausente,detectou
9426,presente,nao detectou
9427,ausente,nao detectou
9428,ausente,nao detectou
9429,ausente,nao detectou
9430,presente,detectou
9431,presente,detectou
9432,ausente,nao detectou
9433,ausente,nao detectou
9434,ausente,detectou
9435,ausente,nao detectou
9436,presente,detectou
9437,ausente,nao detectou
9438,ausente,nao detectou
9439,ausente,nao detectou
9440,ausente,detectou
9441,ausente,detectou
9442,ausente,detectou
9443,ausente,nao detectou
9444,ausente,nao detectou
9445,ausente,nao detectou
9446,ausente,nao detectou
9447,ausente,detectou
9448,ausente,nao detectou
9449,ausente,nao detectou
9450,ausente,nao detectou
9451,ausente,nao detectou
9452,ausente,nao detectou
9453,ausente,nao detectou
9454,ausente,nao detectou
9455,ausente,nao detectou
9456,ausente,nao detectou
9457,ausente,nao detectou
9458,ausente,nao detectou
9459,presente,nao detectou
9460,ausente,detectou
9461,ausente,nao detectou
9462,ausente,detectou
9463,ausente,nao detectou
9464,ausente,detectou
9465,ausente,detectou
9466,ausente,nao detectou
9467,presente,nao detectou
9468,presente,nao detectou
9469,ausente,nao detectou
9470,ausente,nao detectou
9471,ausente,nao detectou
9472,ausente,nao detectou
9473,ausente,nao detectou
9474,ausente,nao detectou
9475,ausente,nao detectou
9476,ausente,nao detectou
9477,ausente,detectou
9478,ausente,nao detectou
9479,ausente,nao detectou
9480,ausente,nao detectou
9481,ausente,nao detectou
9482,ausente,nao detectou
9483,ausente,nao detectou
9484,ausente,nao detectou
9485,ausente,nao detectou
9486,ausente,nao detectou
9487,presente,nao detectou
9488,presente,detectou
9489,ausente,nao detectou
9490,ausente,nao detectou
9491,ausente,nao detectou
9492,ausente,nao detectou
9493,ausente,detectou
9494,ausente,nao detectou
9495,presente,nao detectou
9496,ausente,nao detectou
9497,presente,detectou
9498,ausente,nao detectou
9499,presente,nao detectou
9500,ausente,nao detectou
9501,ausente,nao detectou
9502,ausente,detectou
9503,ausente,nao detectou
9504,ausente,nao detectou
9505,ausente,nao detectou
9506,ausente,nao detectou
9507,ausente,nao detectou
9508,ausente,nao detectou
9509,ausente,nao detectou
9510,ausente,nao detectou
9511,ausente,nao detectou
9512,ausente,nao detectou
9513,ausente,nao detectou
9514,ausente,nao detectou
9515,ausente,detectou
9516,presente,detectou
9517,ausente,nao detectou
9518,presente,detectou
9519,presente,nao detectou
9520,ausente,nao detectou
9521,ausente,nao detectou
9522,ausente,nao detectou
9523,ausente,detectou
9524,presente,detectou
9525,presente,detectou
9526,ausente,nao detectou
9527,ausente,nao detectou
9528,ausente,nao detectou
9529,ausente,nao detectou
9530,presente,detectou
9531,ausente,nao detectou
9532,presente,detectou
9533,ausente,nao detectou
9534,ausente,nao detectou
9535,ausente,nao detectou
9536,ausente,nao detectou
9537,ausente,nao detectou
9538,ausente,nao detectou
9539,ausente,detectou
9540,ausente,nao detectou
9541,ausente,nao detectou
9542,ausente,nao detectou
9543,presente,detectou
9544,ausente,nao detectou
9545,ausente,nao detectou
9546,ausente,nao detectou
9547,ausente,nao detectou
9548,ausente,nao detectou
9549,ausente,nao detectou
9550,ausente,nao detectou
9551,ausente,nao detectou
9552,ausente,detectou
9553,ausente,nao detectou
9554,ausente,nao detectou
9555,ausente,nao detectou
9556,presente,nao detectou
9557,presente,detectou
9558,ausente,nao detectou
9559,ausente,nao detectou
9560,ausente,nao detectou
9561,ausente,nao detectou
9562,ausente,nao detectou
9563,presente,detectou
9564,ausente,nao detectou
9565,ausente,detectou
9566,ausente,nao detectou
9567,ausente,nao detectou
9568,ausente,nao detectou
9569,ausente,nao detectou
9570,ausente,nao detectou
9571,ausente,nao detectou
9572,presente,detectou
9573,presente,detectou
9574,ausente,nao detectou
9575,presente,nao detectou
9576,ausente,nao detectou
9577,ausente,nao detectou
9578,ausente,nao detectou
9579,presente,detectou
9580,ausente,detectou
9581,ausente,nao detectou
9582,ausente,nao detectou
9583,ausente,nao detectou
9584,ausente,nao detectou
9585,presente,detectou
9586,ausente,nao detectou
9587,presente,nao detectou
9588,presente,nao detectou
9589,ausente,nao detectou
9590,presente,detectou
9591,ausente,nao detectou
9592,ausente,nao detectou
9593,ausente,nao detectou
9594,ausente,nao detectou
9595,presente,detectou
9596,ausente,nao detectou
9597,ausente,nao detectou
9598,ausente,nao detectou
9599,ausente,nao detectou
9600,presente,detectou
9601,ausente,nao detectou
9602,ausente,nao detectou
9603,ausente,nao detectou
9604,ausente,nao detectou
9605,ausente,nao detectou
9606,ausente,detectou
9607,presente,detectou
9608,ausente,nao detectou
9609,ausente,nao detectou
9610,ausente,nao detectou
9611,ausente,nao detectou
9612,ausente,nao detectou
9613,ausente,nao detectou
9614,ausente,nao detectou
9615,presente,nao detectou
9616,ausente,nao detectou
9617,ausente,nao detectou
9618,ausente,nao detectou
9619,ausente,nao detectou
9620,ausente,nao detectou
9621,presente,nao detectou
9622,ausente,detectou
9623,ausente,nao detectou
9624,ausente,detectou
9625,ausente,nao detectou
